COUNTRY,CODE,YEAR,ILLITERACY_RATE,LITERACY_RATE,ILLITERACY%,LITERACY GROWTH RATE,ILLITERACY TO LITERACY RATIO
SINGAPORE,SGP,2018,3.0,97.0,3.0,0.0,0.030927835051546393
SINGAPORE,SGP,2019,3.0,97.0,3.0,0.0,0.030927835051546393
SINGAPORE,SGP,2020,3.0,97.0,3.0,0.0,0.030927835051546393
SINGAPORE,SGP,2021,2.0,98.0,2.0,1.0309278350515427,0.02040816326530612
SLOVENIA,SVN,1991,0.0,100.0,0.0,0.0,0.0
SOLOMON ISLANDS,SLB,1999,23.0,77.0,23.0,0.0,0.2987012987012987
SOMALIA,SOM,2022,46.0,54.0,46.0,0.0,0.8518518518518519
SOUTH AFRICA,ZAF,1996,18.0,82.0,18.0,0.0,0.21951219512195122
SOUTH AFRICA,ZAF,2007,11.0,89.0,11.0,8.536585365853666,0.12359550561797752
SOUTH AFRICA,ZAF,2009,7.0,93.0,7.0,4.494382022471921,0.07526881720430108
SOUTH AFRICA,ZAF,2010,7.0,93.0,7.0,0.0,0.07526881720430108
SOUTH AFRICA,ZAF,2011,7.0,93.0,7.0,0.0,0.07526881720430108
SOUTH AFRICA,ZAF,2012,6.0,94.0,6.0,1.0752688172043001,0.06382978723404255
SOUTH AFRICA,ZAF,2014,6.0,94.0,6.0,0.0,0.06382978723404255
SOUTH AFRICA,ZAF,2015,6.0,94.0,6.0,0.0,0.06382978723404255
SOUTH AFRICA,ZAF,2016,8.262756,91.73724,8.26,-2.407191489361704,0.09006981243386
SOUTH AFRICA,ZAF,2017,13.0,87.0,13.0,-5.163922524811082,0.14942528735632185
SOUTH AFRICA,ZAF,2019,5.0,95.0,5.0,9.195402298850585,0.05263157894736842
SOUTH AFRICA,ZAF,2021,10.0,90.0,10.0,-5.263157894736848,0.1111111111111111
SOUTH KOREA,KOR,2008,2.0,98.0,2.0,0.0,0.02040816326530612
SOUTH SUDAN,SSD,2008,73.0,27.0,73.0,0.0,2.7037037037037037
SPAIN,ESP,1991,4.0,96.0,4.0,0.0,0.041666666666666664
SPAIN,ESP,2004,3.0,97.0,3.0,1.041666666666674,0.030927835051546393
SPAIN,ESP,2005,2.0,98.0,2.0,1.0309278350515427,0.02040816326530612
SPAIN,ESP,2006,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2007,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2008,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2009,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2010,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2011,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2012,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2013,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2014,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2015,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2016,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2018,2.0,98.0,2.0,0.0,0.02040816326530612
SPAIN,ESP,2020,1.0,99.0,1.0,1.0204081632652962,0.010101010101010102
SPAIN,ESP,2021,0.0,100.0,0.0,1.0101010101010166,0.0
SRI LANKA,LKA,2001,9.0,91.0,9.0,0.0,0.0989010989010989
SRI LANKA,LKA,2006,9.0,91.0,9.0,0.0,0.0989010989010989
SRI LANKA,LKA,2008,9.0,91.0,9.0,0.0,0.0989010989010989
SRI LANKA,LKA,2010,9.0,91.0,9.0,0.0,0.0989010989010989
SRI LANKA,LKA,2016,8.0,92.0,8.0,1.098901098901095,0.08695652173913043
SRI LANKA,LKA,2017,8.0,92.0,8.0,0.0,0.08695652173913043
SRI LANKA,LKA,2018,8.0,92.0,8.0,0.0,0.08695652173913043
SRI LANKA,LKA,2019,8.0,92.0,8.0,0.0,0.08695652173913043
SRI LANKA,LKA,2020,8.0,92.0,8.0,0.0,0.08695652173913043
SRI LANKA,LKA,2021,8.0,92.0,8.0,0.0,0.08695652173913043
SRI LANKA,LKA,2022,8.0,92.0,8.0,0.0,0.08695652173913043
SRI LANKA,LKA,2023,7.0,93.0,7.0,1.0869565217391353,0.07526881720430108
SUDAN,SDN,2000,39.0,61.0,39.0,0.0,0.639344262295082
SUDAN,SDN,2008,46.0,54.0,46.0,-11.475409836065575,0.8518518518518519
SURINAME,SUR,2004,10.0,90.0,10.0,0.0,0.1111111111111111
SURINAME,SUR,2008,5.0,95.0,5.0,5.555555555555558,0.05263157894736842
SURINAME,SUR,2010,5.0,95.0,5.0,0.0,0.05263157894736842
SURINAME,SUR,2012,7.0,93.0,7.0,-2.1052631578947323,0.07526881720430108
SYRIA,SYR,2002,17.0,83.0,17.0,0.0,0.20481927710843373
SYRIA,SYR,2004,19.0,81.0,19.0,-2.409638554216864,0.2345679012345679
SYRIA,SYR,2021,6.0,94.0,6.0,16.049382716049386,0.06382978723404255
TAJIKISTAN,TJK,2000,1.0,99.0,1.0,0.0,0.010101010101010102
TANZANIA,TZA,2002,31.0,69.0,31.0,0.0,0.4492753623188406
TANZANIA,TZA,2012,22.0,78.0,22.0,13.043478260869556,0.28205128205128205
TANZANIA,TZA,2015,22.0,78.0,22.0,0.0,0.28205128205128205
THAILAND,THA,2000,7.0,93.0,7.0,0.0,0.07526881720430108
THAILAND,THA,2005,6.0,94.0,6.0,1.0752688172043001,0.06382978723404255
THAILAND,THA,2010,4.0,96.0,4.0,2.127659574468077,0.041666666666666664
THAILAND,THA,2013,6.0,94.0,6.0,-2.083333333333337,0.06382978723404255
THAILAND,THA,2015,7.0,93.0,7.0,-1.0638297872340385,0.07526881720430108
THAILAND,THA,2016,8.0186,91.9814,8.02,-1.095268817204309,0.08717632042999998
THAILAND,THA,2018,6.0,94.0,6.0,2.194574120420012,0.06382978723404255
THAILAND,THA,2019,8.73085,91.26915,8.73,-2.905159574468086,0.09566047235018624
THAILAND,THA,2022,8.900131,91.09987,8.9,-0.18547340475943974,0.09769641822760011
TOGO,TGO,2000,47.0,53.0,47.0,0.0,0.8867924528301887
TOGO,TGO,2006,43.0,57.0,43.0,7.547169811320753,0.7543859649122807
TOGO,TGO,2009,43.0,57.0,43.0,0.0,0.7543859649122807
TOGO,TGO,2011,40.0,60.0,40.0,5.263157894736836,0.6666666666666666
TOGO,TGO,2015,36.0,64.0,36.0,6.666666666666665,0.5625
TOGO,TGO,2019,33.0,67.0,33.0,4.6875,0.4925373134328358
TOGO,TGO,2022,27.404114,72.59589,27.4,8.352074626865669,0.377488505203256
TONGA,TON,1996,1.0,99.0,1.0,0.0,0.010101010101010102
TONGA,TON,2006,1.0,99.0,1.0,0.0,0.010101010101010102
TONGA,TON,2011,1.0,99.0,1.0,0.0,0.010101010101010102
TONGA,TON,2016,3.0,97.0,3.0,-2.020202020202022,0.030927835051546393
TONGA,TON,2019,8.9483795,91.05162,8.95,-6.132350515463914,0.0982780921415786
TRINIDAD AND TOBAGO,TTO,1990,3.0,97.0,3.0,0.0,0.030927835051546393
TUNISIA,TUN,2004,26.0,74.0,26.0,0.0,0.35135135135135137
TUNISIA,TUN,2007,23.0,77.0,23.0,4.054054054054057,0.2987012987012987
TUNISIA,TUN,2008,22.0,78.0,22.0,1.298701298701288,0.28205128205128205
TUNISIA,TUN,2010,21.0,79.0,21.0,1.2820512820512775,0.26582278481012656
TUNISIA,TUN,2011,20.0,80.0,20.0,1.2658227848101333,0.25
TUNISIA,TUN,2012,20.0,80.0,20.0,0.0,0.25
TUNISIA,TUN,2014,21.0,79.0,21.0,-1.2499999999999956,0.26582278481012656
TUNISIA,TUN,2018,20.524887,79.47511,20.52,0.6014050632911383,0.25825553434276466
TUNISIA,TUN,2019,19.0,81.0,19.0,1.9187013393249686,0.2345679012345679
TUNISIA,TUN,2021,16.317368,83.68263,16.32,3.311888888888892,0.19499109910862025
TUNISIA,TUN,2023,13.753181,86.24682,13.75,3.064184287707006,0.15946305034782732
TURKEY,TUR,1990,21.0,79.0,21.0,0.0,0.26582278481012656
TURKEY,TUR,2004,13.0,87.0,13.0,10.126582278481022,0.14942528735632185
TURKEY,TUR,2005,12.0,88.0,12.0,1.1494252873563315,0.13636363636363635
TURKEY,TUR,2006,12.0,88.0,12.0,0.0,0.13636363636363635
TURKEY,TUR,2007,11.0,89.0,11.0,1.1363636363636465,0.12359550561797752
TURKEY,TUR,2009,9.0,91.0,9.0,2.2471910112359605,0.0989010989010989
TURKEY,TUR,2010,7.0,93.0,7.0,2.19780219780219,0.07526881720430108
TURKEY,TUR,2011,6.0,94.0,6.0,1.0752688172043001,0.06382978723404255
TURKEY,TUR,2012,5.0,95.0,5.0,1.0638297872340496,0.05263157894736842
TURKEY,TUR,2013,5.0,95.0,5.0,0.0,0.05263157894736842
TURKEY,TUR,2014,5.0,95.0,5.0,0.0,0.05263157894736842
TURKEY,TUR,2015,4.0,96.0,4.0,1.0526315789473717,0.041666666666666664
TURKEY,TUR,2016,4.0,96.0,4.0,0.0,0.041666666666666664
TURKEY,TUR,2017,4.0,96.0,4.0,0.0,0.041666666666666664
TURKEY,TUR,2019,3.0,97.0,3.0,1.041666666666674,0.030927835051546393
TURKEY,TUR,2021,3.0,97.0,3.0,0.0,0.030927835051546393
TURKMENISTAN,TKM,1995,1.0,99.0,1.0,0.0,0.010101010101010102
UGANDA,UGA,1991,44.0,56.0,44.0,0.0,0.7857142857142857
UGANDA,UGA,2002,32.0,68.0,32.0,21.42857142857142,0.47058823529411764
UGANDA,UGA,2006,29.0,71.0,29.0,4.4117647058823595,0.4084507042253521
UGANDA,UGA,2010,27.0,73.0,27.0,2.8169014084507005,0.3698630136986301
UGANDA,UGA,2012,30.0,70.0,30.0,-4.109589041095896,0.42857142857142855
UGANDA,UGA,2016,30.898682,69.10132,30.9,-1.283828571428569,0.4471503872863789
UKRAINE,UKR,2001,1.0,99.0,1.0,0.0,0.010101010101010102
UNITED ARAB EMIRATES,ARE,2005,10.0,90.0,10.0,0.0,0.1111111111111111
UNITED ARAB EMIRATES,ARE,2019,2.0,98.0,2.0,8.888888888888879,0.02040816326530612
UNITED ARAB EMIRATES,ARE,2021,2.0,98.0,2.0,0.0,0.02040816326530612
UNITED ARAB EMIRATES,ARE,2022,2.0,98.0,2.0,0.0,0.02040816326530612
UNITED ARAB EMIRATES,ARE,2023,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,1996,3.0,97.0,3.0,0.0,0.030927835051546393
URUGUAY,URY,2006,2.0,98.0,2.0,1.0309278350515427,0.02040816326530612
URUGUAY,URY,2007,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,2008,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,2009,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,2010,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,2011,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,2012,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,2013,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,2014,2.0,98.0,2.0,0.0,0.02040816326530612
URUGUAY,URY,2015,1.0,99.0,1.0,1.0204081632652962,0.010101010101010102
URUGUAY,URY,2016,1.0,99.0,1.0,0.0,0.010101010101010102
URUGUAY,URY,2017,1.0,99.0,1.0,0.0,0.010101010101010102
URUGUAY,URY,2018,1.0,99.0,1.0,0.0,0.010101010101010102
URUGUAY,URY,2019,1.0,99.0,1.0,0.0,0.010101010101010102
URUGUAY,URY,2022,1.0,99.0,1.0,0.0,0.010101010101010102
UZBEKISTAN,UZB,2000,1.0,99.0,1.0,0.0,0.010101010101010102
UZBEKISTAN,UZB,2013,0.0,100.0,0.0,1.0101010101010166,0.0
UZBEKISTAN,UZB,2014,0.0,100.0,0.0,0.0,0.0
UZBEKISTAN,UZB,2015,0.0,100.0,0.0,0.0,0.0
UZBEKISTAN,UZB,2016,0.0,100.0,0.0,0.0,0.0
UZBEKISTAN,UZB,2018,0.0,100.0,0.0,0.0,0.0
UZBEKISTAN,UZB,2019,0.0,100.0,0.0,0.0,0.0
UZBEKISTAN,UZB,2021,0.0,100.0,0.0,0.0,0.0
UZBEKISTAN,UZB,2022,0.0,100.0,0.0,0.0,0.0
VANUATU,VUT,1999,26.0,74.0,26.0,0.0,0.35135135135135137
VANUATU,VUT,2023,12.0396805,87.96032,12.04,18.86529729729729,0.1368762698907871
VENEZUELA,VEN,1990,10.0,90.0,10.0,0.0,0.1111111111111111
VENEZUELA,VEN,2001,7.0,93.0,7.0,3.3333333333333437,0.07526881720430108
VENEZUELA,VEN,2007,5.0,95.0,5.0,2.1505376344086002,0.05263157894736842
VENEZUELA,VEN,2009,4.0,96.0,4.0,1.0526315789473717,0.041666666666666664
VENEZUELA,VEN,2011,5.0,95.0,5.0,-1.041666666666663,0.05263157894736842
VENEZUELA,VEN,2015,3.0,97.0,3.0,2.1052631578947434,0.030927835051546393
VENEZUELA,VEN,2016,3.0,97.0,3.0,0.0,0.030927835051546393
VIETNAM,VNM,1999,10.0,90.0,10.0,0.0,0.1111111111111111
VIETNAM,VNM,2000,10.0,90.0,10.0,0.0,0.1111111111111111
VIETNAM,VNM,2009,6.0,94.0,6.0,4.444444444444451,0.06382978723404255
VIETNAM,VNM,2019,4.0,96.0,4.0,2.127659574468077,0.041666666666666664
VIETNAM,VNM,2022,4.0,96.0,4.0,0.0,0.041666666666666664
YEMEN,YEM,1994,63.0,37.0,63.0,0.0,1.7027027027027026
ZAMBIA,ZMB,1990,35.0,65.0,35.0,0.0,0.5384615384615384
ZAMBIA,ZMB,1999,32.0,68.0,32.0,4.615384615384621,0.47058823529411764
ZAMBIA,ZMB,2002,31.0,69.0,31.0,1.4705882352941124,0.4492753623188406
ZAMBIA,ZMB,2010,17.0,83.0,17.0,20.28985507246377,0.20481927710843373
ZAMBIA,ZMB,2018,28.867699,71.1323,28.87,-14.298433734939753,0.4058310922042448
ZIMBABWE,ZWE,1992,16.0,84.0,16.0,0.0,0.19047619047619047
ZIMBABWE,ZWE,2019,6.7724533,93.22755,6.77,10.985178571428555,0.07264433421236534
